metodo,documento,pergunta,rouge1_mean,rouge1_std,rouge2_mean,rouge2_std,rougeL_mean,rougeL_std,rougeLsum_mean,rougeLsum_std,bleu_mean,bleu_std,bertscore_precision_mean,bertscore_precision_std,bertscore_recall_mean,bertscore_recall_std,bertscore_f1_mean,bertscore_f1_std,f1_token_mean,f1_token_std,exact_match_mean,exact_match_std,latencia_segundos_mean,latencia_segundos_std,n_fontes_mean,n_fontes_std
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,0.4137931034482758,0.0,0.2857142857142857,0.0,0.3793103448275862,0.0,0.3793103448275862,0.0,0.15589340552404063,0.0,0.8480509519577026,0.0,0.9276635646820068,0.0,0.88607257604599,0.0,0.391304347826087,0.0,0.0,0.0,32.63615,0.03079889067266464,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?",0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.8275346755981445,0.0,0.8195750117301941,0.0,0.8235356211662292,0.0,0.0,0.0,0.0,0.0,12.18228,0.03735504725677095,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,0.6206896551724138,0.0,0.42857142857142855,0.0,0.6206896551724138,0.0,0.6206896551724138,0.0,0.20613242702593446,0.0,0.9090074300765991,0.0,0.9667177200317383,0.0,0.936974823474884,0.0,0.7027027027027025,0.0,0.0,0.0,27.32,0.03483488034842176,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,0.9019607843137256,0.0,0.8979591836734693,0.0,0.9019607843137256,0.0,0.9019607843137256,0.0,0.8817739004515716,0.0,0.9951040148735046,0.0,0.9970126748085022,0.0,0.996057391166687,0.0,0.9473684210526316,0.0,0.0,0.0,21.85151,0.04996735489853043,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,0.7142857142857143,0.0,0.6,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.3619779110707069,0.0,0.8878629803657532,0.0,0.9830116033554077,0.0,0.9330177307128906,0.0,0.7647058823529412,0.0,0.0,0.0,24.910050000000002,0.042138719328743995,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,0.9186046511627908,0.056168126923214864,0.8804878048780488,0.0824712497750618,0.9186046511627908,0.056168126923214864,0.9186046511627908,0.056168126923214864,0.7174509024950836,0.1949774010114076,0.9719383597373963,0.019364371483877603,0.9967933595180511,0.002212792157785876,0.984140157699585,0.010944330948117436,0.9125,0.06038073644245594,0.3,0.48304589153964794,18.1676,1.1694049312934045,4.0,0.0
dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,0.35714285714285715,0.0,0.22222222222222218,0.0,0.35714285714285715,0.0,0.35714285714285715,0.0,0.1222627823979477,0.0,0.910374641418457,0.0,0.9322649240493774,0.0,0.9211897850036621,0.0,0.4375,0.0,0.0,0.0,43.03927,0.017463934264649945,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,0.4782608695652174,0.0,0.36363636363636365,0.0,0.30434782608695654,0.0,0.30434782608695654,0.0,0.13307637507950731,0.0,0.8621993660926819,0.0,0.9464261531829834,0.0,0.9023516178131104,0.0,0.5555555555555555,0.0,0.0,0.0,30.43179,0.052803018642666844,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,0.7272727272727273,0.0,0.7096774193548387,0.0,0.7272727272727273,0.0,0.7272727272727273,0.0,0.5471114295717522,0.0,0.8801493048667908,0.0,0.9877628684043884,0.0,0.9308561682701111,0.0,0.7741935483870968,0.0,0.0,0.0,21.478839999999998,0.02239291554636529,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,0.44393592677345534,0.029542207064892603,0.26181818181818184,0.00938905053626041,0.3881006864988558,0.0027572726593899687,0.3881006864988558,0.0027572726593899687,0.1746965175055789,0.019848826384325884,0.8501271486282349,0.018318603710031797,0.9459499835968017,0.0034006035014445594,0.8953558206558228,0.008585537351563501,0.5,0.0,0.0,0.0,32.33204,5.991238069640624,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,0.5384615384615385,0.0,0.5,0.0,0.5384615384615385,0.0,0.5384615384615385,0.0,0.40052744847255717,0.0,0.892876148223877,0.0,0.956995964050293,0.0,0.9238248467445374,0.0,0.6666666666666667,0.0,0.0,0.0,16.20851,0.03188707331262156,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,0.4242424242424242,0.0,0.2580645161290323,0.0,0.30303030303030304,0.0,0.30303030303030304,0.0,0.13817790393734294,0.0,0.8766475915908813,0.0,0.9233978986740112,0.0,0.8994156718254089,0.0,0.4375,0.0,0.0,0.0,19.20783,0.032037341060428146,4.0,0.0
dense_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,0.7368421052631579,0.0,0.588235294117647,0.0,0.7368421052631579,0.0,0.7368421052631579,0.0,0.42401253518050364,0.0,0.9459167718887329,0.0,0.9871349334716797,0.0,0.9660863876342773,0.0,0.7368421052631579,0.0,0.0,0.0,14.622710000000001,0.029671926500013535,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Em que ano o Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos?,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.0,0.9999999403953552,0.0,1.0,0.0,1.0,0.0,17.604660000000003,0.028700104529426354,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a carga horária total do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249529004096985,0.0,0.8356121182441711,0.0,0.8302482962608337,0.0,0.0,0.0,0.0,0.0,12.80632,0.022605053515628377,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a unidade de oferta do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas descrita no PPC?,0.28571428571428575,0.0,0.06060606060606061,0.0,0.17142857142857143,0.0,0.17142857142857143,0.0,0.0,0.0,0.816821277141571,0.0,0.9077346920967102,0.0,0.8598816394805908,0.0,0.3636363636363636,0.0,0.0,0.0,23.56951,0.03064656768891272,4.0,0.0
tfidf,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Quantas vagas por ano são ofertadas no Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,0.2,0.0,0.08333333333333333,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8188979625701904,0.0,0.9087571501731873,0.0,0.8614906072616577,0.0,0.2777777777777778,0.0,0.0,0.0,27.280279999999998,0.02782587924137452,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Como é composta a CPPD do IFPI em número de membros titulares e suplentes?,0.3795355587808418,0.003505412855875536,0.11835294117647059,0.0011365785683285898,0.26567489114658926,0.0024537889991128837,0.26567489114658926,0.0024537889991128837,0.0,0.0,0.8751240313053131,0.0005805286354490528,0.9239640653133392,0.00045660881959959555,0.898881071805954,0.0005223692423226702,0.48478260869565215,0.010500997642166285,0.0,0.0,25.204140000000002,0.18938421382059561,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Qual é o mandato dos integrantes da CPPD do IFPI?,0.44289179289179287,0.0608903820196469,0.2503434261328998,0.032586357079397874,0.3027769527769527,0.013222731703626632,0.3027769527769527,0.013222731703626632,0.19249385485791137,0.005978964178067497,0.8839579343795776,0.004660198195246803,0.8676489412784576,0.0010419455150292108,0.8757199466228485,0.0019448373172848237,0.4314705882352941,0.04268479286250228,0.0,0.0,16.026229999999998,0.46364392000279225,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf","Qual é o limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva?",0.3243243243243243,0.0,0.2857142857142857,0.0,0.3243243243243243,0.0,0.3243243243243243,0.0,0.16110518603734317,0.0,0.8159329891204834,0.0,0.9581412076950073,0.0,0.8813374042510986,0.0,0.48275862068965514,0.0,0.0,0.0,22.21027,0.026834474095834372,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,0.16666666666666669,0.0,0.09090909090909091,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,0.0,0.0,0.8233992457389832,0.0,0.8057843446731567,0.0,0.814496636390686,0.0,0.1,0.0,0.0,0.0,13.55011,0.018345780622984822,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?",0.930232558139535,0.0,0.878048780487805,0.0,0.930232558139535,0.0,0.930232558139535,0.0,0.7854475723304021,0.0,0.992283821105957,0.0,0.9769299030303955,0.0,0.9845470190048218,0.0,0.9375,0.0,0.0,0.0,16.61492,0.027071419943877857,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,0.5833333333333334,0.0,0.34782608695652173,0.0,0.5833333333333334,0.0,0.5833333333333334,0.0,0.22872196013470597,0.0,0.8990827202796936,0.0,0.938060998916626,0.0,0.9181584119796753,0.0,0.6285714285714286,0.0,0.0,0.0,22.07689,0.024288701076838205,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,0.3939393939393939,0.0,0.3125,0.0,0.3939393939393939,0.0,0.3939393939393939,0.0,0.2112482780971751,0.0,0.8373352885246277,0.0,0.90305095911026,0.0,0.8689524531364441,0.0,0.37499999999999994,0.0,0.0,0.0,29.44917,0.03678680469951205,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,0.5599999999999999,0.0,0.4166666666666667,0.0,0.4,0.0,0.4,0.0,0.1834283688193615,0.0,0.8566336035728455,0.0,0.9619570970535278,0.0,0.9062454700469971,0.0,0.5853658536585366,0.0,0.0,0.0,29.81918,0.020236534617699184,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,0.6682203389830508,0.016666837662082275,0.6091617933723197,0.032956347375999395,0.6682203389830508,0.016666837662082275,0.6682203389830508,0.016666837662082275,0.40195201636750905,0.044641917297425636,0.9060886144638062,0.004176017177146301,0.9660964906215668,0.002176514516528831,0.935129714012146,0.003244718300876152,0.7025641025641025,0.024771584181520426,0.0,0.0,21.78597,0.7009586531632551,4.0,0.0
tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,0.15384615384615383,0.0,0.0,0.0,0.07692307692307691,0.0,0.07692307692307691,0.0,0.0,0.0,0.8195531368255615,0.0,0.7702820301055908,0.0,0.7941540479660034,0.0,0.0,0.0,0.0,0.0,8.81737,0.01952093178559304,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,0.4651162790697674,0.0,0.2439024390243903,0.0,0.27906976744186046,0.0,0.27906976744186046,0.0,0.0,0.0,0.8809854984283447,0.0,0.9372314810752869,0.0,0.9082384705543518,0.0,0.5142857142857142,0.0,0.0,0.0,27.069960000000002,0.02668637604971357,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,0.4782608695652174,0.0,0.40909090909090906,0.0,0.4782608695652174,0.0,0.4782608695652174,0.0,0.2991528889155785,0.0,0.8609741926193237,0.0,0.9757529497146606,0.0,0.9147772192955017,0.0,0.5945945945945945,0.0,0.0,0.0,21.987360000000002,0.036861126768815346,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,0.7878787878787877,0.0,0.5806451612903226,0.0,0.7878787878787877,0.0,0.7878787878787877,0.0,0.37709297891717664,0.0,0.8994907736778259,0.0,0.9575713872909546,0.0,0.9276228547096252,0.0,0.7857142857142856,0.0,0.0,0.0,17.13954,0.023423834015804487,4.0,0.0
tfidf,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,0.09999999999999999,0.0,0.0,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.0,0.0,0.8250470161437988,0.0,0.8430057168006897,0.0,0.833929717540741,0.0,0.0,0.0,0.0,0.0,12.62298,0.031140284734300687,4.0,0.0
tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,0.4242424242424242,0.0,0.2580645161290323,0.0,0.30303030303030304,0.0,0.30303030303030304,0.0,0.13817790393734294,0.0,0.868803858757019,0.0,0.9238361120223999,0.0,0.8954752683639526,0.0,0.4375,0.0,0.0,0.0,19.54482,0.025700402072081883,4.0,0.0
tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,0.7368421052631579,0.0,0.588235294117647,0.0,0.7368421052631579,0.0,0.7368421052631579,0.0,0.42401253518050364,0.0,0.9459167718887329,0.0,0.9871349334716797,0.0,0.9660863876342773,0.0,0.7368421052631579,0.0,0.0,0.0,14.72217,0.03238504627481952,4.0,0.0
