rodada,seed,metodo,documento,pergunta,resposta_esperada,resposta_gerada,rouge1,rouge2,rougeL,rougeLsum,bleu,bertscore_precision,bertscore_recall,bertscore_f1,f1_token,exact_match,latencia_segundos,n_fontes
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,"As três fases da metodologia de elaboração do PDTIC são Preparação, Diagnóstico e Planejamento.","As três fases da metodologia de elaboração do PDTIC são Preparação, Diagnóstico e a fase de execução de processos específicos em harmonia com os instrumentos de planejamento da instituição.",0.6785714285714285,0.6296296296296297,0.6785714285714285,0.6785714285714285,0.42967728103447583,0.9086821675300598,0.9674482345581055,0.9371448755264282,0.717948717948718,0.0,21.3879,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,"A metodologia de elaboração do PDTIC do IFPI baseou-se no Guia de PDTIC do SISP, versão 2.0, adaptado à realidade do IFPI.","A metodologia de elaboração do PDTIC do IFPI baseou-se em instrumentos de planejamento da instituição, como o Plano de Desenvolvimento Institucional, a Estratégia de Governança Digital e a Instrução Normativa SGD/ME nº 31/2021.",0.3939393939393939,0.3125,0.3939393939393939,0.3939393939393939,0.2112482780971751,0.8373352885246277,0.90305095911026,0.8689524531364441,0.37499999999999994,0.0,29.466,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,"Os regimes de trabalho previstos são 40 horas com dedicação exclusiva, 40 horas e 20 horas semanais.",Os regimes de trabalho previstos para os docentes do EBTT no IFPI são o tempo integral de 40 horas semanais e o tempo parcial de 20 horas semanais.,0.5833333333333334,0.34782608695652173,0.5833333333333334,0.5833333333333334,0.22872196013470597,0.8990827202796936,0.938060998916626,0.9181584119796753,0.6285714285714286,0.0,22.0777,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?","Para cada hora de regência de aulas, o docente computará uma hora adicional para atividades de organização e apoio ao ensino.","Para cada hora de regência de aulas, o docente computará uma hora de organização e apoio ao ensino.",0.9302325581395349,0.8780487804878049,0.9302325581395349,0.9302325581395349,0.7854475723304021,0.992283821105957,0.9769299030303955,0.9845470190048218,0.9375,0.0,16.5776,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf","Qual é o limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva?",O limite anual é de 30 horas.,"O limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva é de 30 horas.",0.3243243243243243,0.2857142857142857,0.3243243243243243,0.3243243243243243,0.16110518603734317,0.8159329891204834,0.9581412076950073,0.8813374042510986,0.4827586206896552,0.0,22.1685,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,As atividades remuneradas eventuais não podem exceder 8 horas semanais ou 416 horas anuais.,Não encontrei essa informação no contexto fornecido.,0.16666666666666669,0.09090909090909091,0.16666666666666669,0.16666666666666669,0.0,0.8233992457389832,0.8057843446731567,0.814496636390686,0.1,0.0,13.5453,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Como é composta a CPPD do IFPI em número de membros titulares e suplentes?,"A CPPD do IFPI é composta por 10 docentes, sendo 5 representantes titulares e 5 representantes suplentes.","A composição da Comissão Permanente de Pessoal Docente do IFPI é feita por membros titulares e suplentes, sendo que cada chapa eleita é composta por dois docentes, com a indicação do titular e do suplente.",0.3846153846153846,0.12000000000000001,0.2692307692307693,0.2692307692307693,0.0,0.8759652972221375,0.9246257543563843,0.8996380567550659,0.5,0.0,24.9199,4
2,44,tfidf,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Qual é o mandato dos integrantes da CPPD do IFPI?,"O mandato dos integrantes da CPPD é de 4 anos, com possibilidade de uma única recondução por igual período.",O contexto recuperado não apresenta informações sobre o período de mandato dos integrantes da CPPD do IFPI.,0.5,0.2631578947368421,0.3,0.3,0.19712779182815254,0.884350061416626,0.8682583570480347,0.8762302994728088,0.47058823529411764,0.0,15.9793,4
2,44,tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,O curso FIC em Aquicultor oferta 40 vagas.,O curso FIC em Aquicultor oferece um total de 40 vagas.,0.7368421052631579,0.588235294117647,0.7368421052631579,0.7368421052631579,0.4240125351805037,0.9459167718887329,0.9871349334716797,0.9660863876342773,0.7368421052631579,0.0,14.7549,4
2,44,tfidf,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,A forma de acesso ao curso FIC em Aquicultor é por meio de sorteio.,"O curso FIC em Aquicultor tem como requisito de acesso o Ensino Fundamental I incompleto, do 1º ao 5º ano.",0.4242424242424242,0.2580645161290323,0.30303030303030304,0.30303030303030304,0.13817790393734294,0.868803858757019,0.9238361120223999,0.8954752683639526,0.4375,0.0,19.5499,4
3,45,dense_no_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Em que ano o Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos?,O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos em 2013.,O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos em 2013.,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,20.0934,4
3,45,dense_no_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a unidade de oferta do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas descrita no PPC?,A unidade de oferta do curso é o Campus Teresina Central.,A unidade de oferta do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas é o Campus Teresina Central.,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.394100477098606,0.8748151063919067,0.9795048236846924,0.9242047071456909,0.7586206896551725,0.0,17.0672,4
3,45,dense_no_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a carga horária total do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,A carga horária total do curso é de 2100 horas.,A carga horária total do Curso Superior de Tecnologia em Sistemas para Internet é de 2.100 horas.,0.6428571428571429,0.46153846153846156,0.6428571428571429,0.6428571428571429,0.25772294506990867,0.8713124394416809,0.9634993672370911,0.915090024471283,0.6666666666666667,0.0,17.235,4
3,45,dense_no_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Quantas vagas por ano são ofertadas no Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,O curso oferta 40 vagas por ano.,"O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas oferece uma quantidade de 40 vagas por ano no turno vespertino, no Campus Teresina Central.",0.35294117647058826,0.25,0.35294117647058826,0.35294117647058826,0.09251599780696446,0.822972297668457,0.9461147785186768,0.8802577257156372,0.4,0.0,20.8387,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,A carga horária total do curso Escola da Terra é de 180 horas.,"A carga horária total do curso Escola da Terra é de 180 horas, sendo 126 horas presenciais no regime Tempo-Universidade e 54 horas no regime Tempo-Escola/Comunidade.",0.6190476190476191,0.6,0.6190476190476191,0.6190476190476191,0.40941639479090397,0.9061586260795593,0.9875494837760925,0.9451049566268921,0.7222222222222222,0.0,27.2353,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,A meta física do curso Escola da Terra é de 120 vagas.,A meta física do curso Escola da Terra é de 120 vagas para professoras e coordenadoras pedagógicas de turmas multisseriadas.,0.7272727272727273,0.7096774193548387,0.7272727272727273,0.7272727272727273,0.5471114295717522,0.8801493048667908,0.9877628684043884,0.9308561682701111,0.7741935483870968,0.0,21.0676,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,O início do curso Escola da Terra está previsto para março de 2025.,"O curso de Especialização Escola da Terra está previsto para iniciar no primeiro semestre de 2025 nos campi do Instituto Federal de Educação, Ciência e Tecnologia do Piauí.",0.5217391304347827,0.27272727272727276,0.4347826086956521,0.4347826086956521,0.19037861963633804,0.8779458403587341,0.94632488489151,0.9108538031578064,0.5789473684210525,0.0,23.3286,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,O coordenador do curso Escola da Terra é Gilson Mendes Araújo.,O coordenador do curso Escola da Terra é o Prof. Me. Emanuel Alcântara da Silva.,0.5384615384615385,0.5,0.5384615384615385,0.5384615384615385,0.40052744847255717,0.892876148223877,0.956995964050293,0.9238248467445374,0.6666666666666667,0.0,16.1843,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,A vigência do PDTIC-2022/2024 foi prorrogada para o exercício de 2025.,A vigência do Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022/2024) do IFPI foi prorrogada para o exercício de 2025.,0.7142857142857143,0.6,0.7142857142857143,0.7142857142857143,0.3619779110707069,0.8878629803657532,0.9830116033554077,0.9330177307128906,0.7647058823529412,0.0,24.7826,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,"Foi revogada a Resolução Normativa nº 133/2022 - CONSELHO SUPERIOR, de 29 de abril de 2022.","A Resolução Normativa nº 236 de 2025 revogou a Resolução nº 15/2021 - CONSELHO SUPERIOR, de 19 de maio de 2021, e a Resolução NormaAva nº 206/2024- CONSELHO SUPERIOR, de 13 de maio de 2024.",0.35714285714285715,0.22222222222222218,0.35714285714285715,0.35714285714285715,0.1222627823979477,0.910374641418457,0.9322649240493774,0.9211897850036621,0.4375,0.0,41.5339,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,"As três fases da metodologia de elaboração do PDTIC são Preparação, Diagnóstico e Planejamento.","As três fases da metodologia de elaboração do PDTIC descritas no documento são Preparação, Diagnóstico e Planejamento.",0.9268292682926829,0.8717948717948718,0.9268292682926829,0.9268292682926829,0.7331765459202478,0.975016713142395,0.9960288405418396,0.9854108095169067,0.9032258064516129,0.0,17.7874,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,"A metodologia de elaboração do PDTIC do IFPI baseou-se no Guia de PDTIC do SISP, versão 2.0, adaptado à realidade do IFPI.","A metodologia de elaboração do PDTIC do IFPI baseou-se no Guia de PDTIC do SISP, versão 2.0, adaptado à realidade da instituição.",0.9019607843137256,0.8979591836734694,0.9019607843137256,0.9019607843137256,0.8817739004515716,0.9951040148735046,0.9970126748085022,0.996057391166687,0.9473684210526316,0.0,21.8382,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf",Quais são os regimes de trabalho previstos para os docentes do EBTT no IFPI?,"Os regimes de trabalho previstos são 40 horas com dedicação exclusiva, 40 horas e 20 horas semanais.","De acordo com a resolução, as horas despendidas nas atividades docentes dos docentes do EBTT totalizarão a quantidade de horas semanais previstas nos seus respectivos regimes de trabalho, e deverão ser cumpridas de acordo com as necessidades dos campi.",0.3278688524590164,0.1016949152542373,0.19672131147540983,0.19672131147540983,0.0,0.8354827761650085,0.8810862302780151,0.8576787710189819,0.32558139534883723,0.0,26.2512,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 223-2024-Atualiza a Regulamentação do planejamento e o registro das atividades acadêmicas dos docentes da Carreira do Magistério do Ensino Básico, Técnico e Tecnológico do IFPI.pdf","Para cada hora de regência de aulas, quantas horas adicionais o docente computará para atividades de organização e apoio ao ensino?","Para cada hora de regência de aulas, o docente computará uma hora adicional para atividades de organização e apoio ao ensino.","Para cada hora de regência de aulas, o docente computará uma hora de organização e apoio ao ensino.",0.9302325581395349,0.8780487804878049,0.9302325581395349,0.9302325581395349,0.7854475723304021,0.992283821105957,0.9769299030303955,0.9845470190048218,0.9375,0.0,16.4297,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf","Qual é o limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva?",O limite anual é de 30 horas.,"O limite anual de horas para a participação esporádica remunerada em palestras, conferências e atividades artísticas e culturais de docentes em dedicação exclusiva é de 30 horas, conforme estabelecido na Resolução Normativa.",0.27906976744186046,0.24390243902439027,0.27906976744186046,0.27906976744186046,0.09885362316286796,0.8051484823226929,0.9471978545188904,0.8704158067703247,0.4117647058823529,0.0,25.7821,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 218-2024-Estab. normas, critérios e proc. para a participação de docentes (DE) em atividades remuneradas.pdf",Qual é o limite de carga horária para atividades remuneradas eventuais previstas no artigo 7º da Resolução Normativa nº 218 de 2024?,As atividades remuneradas eventuais não podem exceder 8 horas semanais ou 416 horas anuais.,"A carga horária dedicada à prestação institucional de serviços por docente em regime de dedicação exclusiva, quando remunerada, não pode ultrapassar 8 horas semanais ou 416 horas anuais, em atendimento ao previsto no §4º do Art. 21 da Lei nº 12.772/2012.",0.29032258064516125,0.23333333333333334,0.29032258064516125,0.29032258064516125,0.12331859801673,0.8199409246444702,0.9187633395195007,0.8665437698364258,0.2641509433962264,0.0,34.0258,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Como é composta a CPPD do IFPI em número de membros titulares e suplentes?,"A CPPD do IFPI é composta por 10 docentes, sendo 5 representantes titulares e 5 representantes suplentes.","A Comissão Permanente de Pessoal Docente do IFPI é composta por 10 docentes da carreira de Ensino Básico, Técnico e Tecnológico, sendo 5 representantes titulares e 5 representantes suplentes.",0.625,0.5217391304347827,0.625,0.625,0.4599040342685214,0.8838053345680237,0.972201943397522,0.925898551940918,0.7000000000000001,0.0,24.1692,4
3,45,dense_no_rerank,"RESOLUÇÃO NORMATIVA Nº 217-2024-Atualiza o Regimento Interno da Comissão Permanente de Pessoal Docente (CPPD), no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)..pdf",Qual é o mandato dos integrantes da CPPD do IFPI?,"O mandato dos integrantes da CPPD é de 4 anos, com possibilidade de uma única recondução por igual período.","Os integrantes da CPPD do IFPI têm mandato de quatro anos, com possibilidade de uma única recondução por igual período.",0.7906976744186046,0.6341463414634148,0.7441860465116279,0.7441860465116279,0.5941559820562806,0.9663041830062866,0.9723584651947021,0.9693218469619751,0.7567567567567567,0.0,18.1268,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Quantas vagas são ofertadas no curso FIC em Aquicultor?,O curso FIC em Aquicultor oferta 40 vagas.,O curso FIC em Aquicultor oferece um total de 40 vagas.,0.7368421052631579,0.588235294117647,0.7368421052631579,0.7368421052631579,0.4240125351805037,0.9459167718887329,0.9871349334716797,0.9660863876342773,0.7368421052631579,0.0,14.3887,4
3,45,dense_no_rerank,"RESOLUÇÃO Nº 27-2024-Aprova  a criação do curso de Qualificação Profissional, de Formação Inicial e Continuada (FIC) em Aquicultor, no âmbito do IFPI e Anexo.pdf",Qual é a forma de acesso ao curso FIC em Aquicultor?,A forma de acesso ao curso FIC em Aquicultor é por meio de sorteio.,"O curso FIC em Aquicultor tem como requisito de acesso o Ensino Fundamental I incompleto, do 1º ao 5º ano.",0.4242424242424242,0.2580645161290323,0.30303030303030304,0.30303030303030304,0.13817790393734294,0.868803858757019,0.9238361120223999,0.8954752683639526,0.4375,0.0,19.3279,4
3,45,dense_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Em que ano o Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos?,O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos em 2013.,O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas foi criado no Campus de Picos em 2013.,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,18.003,4
3,45,dense_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a unidade de oferta do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas descrita no PPC?,A unidade de oferta do curso é o Campus Teresina Central.,"O Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas é ofertado nos Campi Teresina Central, Floriano, Picos, Corrente, Pedro II e Parnaíba.",0.28571428571428575,0.06060606060606061,0.17142857142857143,0.17142857142857143,0.0,0.816821277141571,0.9077346920967102,0.8598816394805908,0.3636363636363636,0.0,21.3575,4
3,45,dense_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Qual é a carga horária total do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,A carga horária total do curso é de 2100 horas.,"A carga horária total do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas é de 400 horas por módulo/semana, conforme apresentado na estrutura curricular do curso.",0.4390243902439024,0.30769230769230765,0.4390243902439024,0.4390243902439024,0.14291173574075158,0.8303691148757935,0.9654767513275146,0.8928406238555908,0.5142857142857143,0.0,22.0563,4
3,45,dense_rerank,CURSO_SUPERIOR_DE_TECNOLOGIA_EM_ANÁLISE_E_DESENVOLVIMENTO_DE_SISTEMAS.pdf,Quantas vagas por ano são ofertadas no Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas?,O curso oferta 40 vagas por ano.,"No ano de 2025, o Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas terá uma oferta de 40 vagas por turno, tanto no turno noite quanto no turno tarde, em alguns campi do IFPI.",0.3181818181818182,0.14285714285714285,0.27272727272727276,0.27272727272727276,0.0,0.8228514194488525,0.927708625793457,0.872139573097229,0.4,0.0,25.2024,4
3,45,dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a carga horária total do curso Escola da Terra?,A carga horária total do curso Escola da Terra é de 180 horas.,"O curso Escola da Terra, no nível de aperfeiçoamento, possui carga horária total de 180 horas, sendo 126 horas presenciais no tempo-universidade e 54 horas no tempo-escola/comunidade.",0.47826086956521735,0.36363636363636365,0.30434782608695654,0.30434782608695654,0.13307637507950731,0.8621993660926819,0.9464261531829834,0.9023516178131104,0.5555555555555555,0.0,30.3666,4
3,45,dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Qual é a meta física do curso Escola da Terra em número de vagas?,A meta física do curso Escola da Terra é de 120 vagas.,A meta física do curso Escola da Terra é de 120 vagas para professoras e coordenadoras pedagógicas de turmas multisseriadas.,0.7272727272727273,0.7096774193548387,0.7272727272727273,0.7272727272727273,0.5471114295717522,0.8801493048667908,0.9877628684043884,0.9308561682701111,0.7741935483870968,0.0,21.493,4
3,45,dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quando está previsto o início do curso Escola da Terra?,O início do curso Escola da Terra está previsto para março de 2025.,"O curso Escola da Terra está previsto para iniciar no primeiro semestre de 2024, conforme autorizado pelo Conselho Superior do Instituto Federal de Educação, Ciência e Tecnologia do Piauí.",0.47826086956521735,0.27272727272727276,0.3913043478260869,0.3913043478260869,0.19775876971405587,0.8714114427566528,0.9419988393783569,0.9053313136100769,0.5,0.0,25.3351,4
3,45,dense_rerank,"RESOLUÇÃO Nº 14-2025-Aprova a Criação do Curso de Aperfeiçoamento Escola da Terra, no âmbito do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo..pdf",Quem é o coordenador do curso Escola da Terra?,O coordenador do curso Escola da Terra é Gilson Mendes Araújo.,O coordenador do curso Escola da Terra é o Prof. Me. Emanuel Alcântara da Silva.,0.5384615384615385,0.5,0.5384615384615385,0.5384615384615385,0.40052744847255717,0.892876148223877,0.956995964050293,0.9238248467445374,0.6666666666666667,0.0,16.2054,4
3,45,dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Para qual exercício foi prorrogada a vigência do PDTIC-2022/2024 do IFPI?,A vigência do PDTIC-2022/2024 foi prorrogada para o exercício de 2025.,A vigência do Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022/2024) do IFPI foi prorrogada para o exercício de 2025.,0.7142857142857143,0.6,0.7142857142857143,0.7142857142857143,0.3619779110707069,0.8878629803657532,0.9830116033554077,0.9330177307128906,0.7647058823529412,0.0,24.8975,4
3,45,dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Qual resolução foi revogada pela Resolução Normativa nº 236 de 2025?,"Foi revogada a Resolução Normativa nº 133/2022 - CONSELHO SUPERIOR, de 29 de abril de 2022.","A Resolução Normativa nº 236 de 2025 revogou a Resolução nº 15/2021 - CONSELHO SUPERIOR, de 19 de maio de 2021, e a Resolução NormaAva nº 206/2024- CONSELHO SUPERIOR, de 13 de maio de 2024.",0.35714285714285715,0.22222222222222218,0.35714285714285715,0.35714285714285715,0.1222627823979477,0.910374641418457,0.9322649240493774,0.9211897850036621,0.4375,0.0,43.0562,4
3,45,dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Quais são as três fases da metodologia de elaboração do PDTIC descritas no documento?,"As três fases da metodologia de elaboração do PDTIC são Preparação, Diagnóstico e Planejamento.","As três fases da metodologia de elaboração do PDTIC são Preparação, Diagnóstico e Planejamento.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.4764,4
3,45,dense_rerank,"RESOLUÇÃO NORMATIVA Nº 236-2025-Prorroga o Plano Diretor de Tecnologia da Informação e Comunicação (PDTIC-2022-2024), do Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI) e Anexo.pdf",Em que guia se baseou a metodologia de elaboração do PDTIC do IFPI?,"A metodologia de elaboração do PDTIC do IFPI baseou-se no Guia de PDTIC do SISP, versão 2.0, adaptado à realidade do IFPI.","A metodologia de elaboração do PDTIC do IFPI baseou-se no Guia de PDTIC do SISP, versão 2.0, adaptado à realidade da instituição.",0.9019607843137256,0.8979591836734694,0.9019607843137256,0.9019607843137256,0.8817739004515716,0.9951040148735046,0.9970126748085022,0.996057391166687,0.9473684210526316,0.0,21.7953,4
